date,product_id,product_name,category,price,qty_sold,revenue,day_of_week,is_weekend,month,year,week_of_year,day_of_year,is_promotion,promo_discount,season
2024-03-10,2,Smart Watch Pro,Wearables,249.5,5,1247.5,6,1,3,2024,10,70,0,0.0,spring
2024-03-10,3,Minimalist Lamp,Home Decor,45.0,7,315.0,6,1,3,2024,10,70,0,0.0,spring
2024-03-10,4,Leather Crossbody,Fashion,129.0,4,516.0,6,1,3,2024,10,70,0,0.0,spring
2024-03-10,5,Ceramic Vase Set,Home Decor,68.0,14,952.0,6,1,3,2024,10,70,0,0.0,spring
2024-03-10,6,Wireless Earbuds,Electronics,159.99,17,2719.83,6,1,3,2024,10,70,0,0.0,spring
2024-03-10,7,Gaming Keyboard,Electronics,89.99,17,1529.83,6,1,3,2024,10,70,0,0.0,spring
2024-03-10,8,Yoga Mat Premium,Sports,34.99,16,559.84,6,1,3,2024,10,70,0,0.0,spring
2024-03-10,9,Coffee Maker Deluxe,Appliances,149.99,8,1199.92,6,1,3,2024,10,70,0,0.0,spring
2024-03-10,10,Smart Speaker,Electronics,79.99,12,959.88,6,1,3,2024,10,70,0,0.0,spring
2024-03-11,1,Nova Headphones,Electronics,199.99,4,799.96,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,2,Smart Watch Pro,Wearables,249.5,2,499.0,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,3,Minimalist Lamp,Home Decor,45.0,9,405.0,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,4,Leather Crossbody,Fashion,129.0,5,645.0,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,5,Ceramic Vase Set,Home Decor,68.0,8,544.0,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,6,Wireless Earbuds,Electronics,159.99,5,799.95,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,7,Gaming Keyboard,Electronics,89.99,6,539.94,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,8,Yoga Mat Premium,Sports,34.99,9,314.91,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,9,Coffee Maker Deluxe,Appliances,149.99,0,0.0,0,0,3,2024,11,71,0,0.0,spring
2024-03-11,10,Smart Speaker,Electronics,79.99,6,479.94,0,0,3,2024,11,71,0,0.0,spring
2024-03-12,1,Nova Headphones,Electronics,199.99,5,999.95,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,2,Smart Watch Pro,Wearables,249.5,2,499.0,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,3,Minimalist Lamp,Home Decor,45.0,7,315.0,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,4,Leather Crossbody,Fashion,129.0,4,516.0,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,6,Wireless Earbuds,Electronics,159.99,11,1759.89,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,7,Gaming Keyboard,Electronics,89.99,8,719.92,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,8,Yoga Mat Premium,Sports,34.99,13,454.87,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,9,Coffee Maker Deluxe,Appliances,149.99,4,599.96,1,0,3,2024,11,72,0,0.0,spring
2024-03-12,10,Smart Speaker,Electronics,79.99,11,879.89,1,0,3,2024,11,72,0,0.0,spring
2024-03-13,1,Nova Headphones,Electronics,199.99,4,799.96,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,2,Smart Watch Pro,Wearables,249.5,3,748.5,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,3,Minimalist Lamp,Home Decor,45.0,7,315.0,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,4,Leather Crossbody,Fashion,129.0,3,387.0,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,5,Ceramic Vase Set,Home Decor,68.0,12,816.0,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,6,Wireless Earbuds,Electronics,159.99,8,1279.92,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,7,Gaming Keyboard,Electronics,89.99,5,449.95,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,8,Yoga Mat Premium,Sports,34.99,7,244.93,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,9,Coffee Maker Deluxe,Appliances,149.99,9,1349.91,2,0,3,2024,11,73,0,0.0,spring
2024-03-13,10,Smart Speaker,Electronics,79.99,6,479.94,2,0,3,2024,11,73,0,0.0,spring
2024-03-14,1,Nova Headphones,Electronics,199.99,8,1599.92,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,2,Smart Watch Pro,Wearables,249.5,9,2245.5,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,3,Minimalist Lamp,Home Decor,45.0,12,540.0,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,4,Leather Crossbody,Fashion,129.0,3,387.0,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,5,Ceramic Vase Set,Home Decor,68.0,13,884.0,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,6,Wireless Earbuds,Electronics,159.99,7,1119.93,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,7,Gaming Keyboard,Electronics,89.99,14,1259.86,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,8,Yoga Mat Premium,Sports,34.99,13,454.87,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,9,Coffee Maker Deluxe,Appliances,149.99,5,749.95,3,0,3,2024,11,74,0,0.0,spring
2024-03-14,10,Smart Speaker,Electronics,79.99,11,879.89,3,0,3,2024,11,74,0,0.0,spring
2024-03-15,1,Nova Headphones,Electronics,199.99,10,1999.9,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,2,Smart Watch Pro,Wearables,249.5,2,499.0,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,3,Minimalist Lamp,Home Decor,45.0,12,540.0,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,4,Leather Crossbody,Fashion,129.0,4,516.0,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,5,Ceramic Vase Set,Home Decor,68.0,6,408.0,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,6,Wireless Earbuds,Electronics,159.99,10,1599.9,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,7,Gaming Keyboard,Electronics,89.99,11,989.89,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,8,Yoga Mat Premium,Sports,34.99,8,279.92,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,9,Coffee Maker Deluxe,Appliances,149.99,0,0.0,4,0,3,2024,11,75,0,0.0,spring
2024-03-15,10,Smart Speaker,Electronics,79.99,8,639.92,4,0,3,2024,11,75,0,0.0,spring
2024-03-16,1,Nova Headphones,Electronics,199.99,7,1399.93,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,2,Smart Watch Pro,Wearables,249.5,3,748.5,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,3,Minimalist Lamp,Home Decor,45.0,19,855.0,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,4,Leather Crossbody,Fashion,129.0,5,645.0,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,5,Ceramic Vase Set,Home Decor,68.0,16,1088.0,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,6,Wireless Earbuds,Electronics,159.99,10,1599.9,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,7,Gaming Keyboard,Electronics,89.99,11,989.89,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,8,Yoga Mat Premium,Sports,34.99,12,419.88,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,9,Coffee Maker Deluxe,Appliances,149.99,3,449.97,5,1,3,2024,11,76,0,0.0,spring
2024-03-16,10,Smart Speaker,Electronics,79.99,9,719.91,5,1,3,2024,11,76,0,0.0,spring
2024-03-17,1,Nova Headphones,Electronics,199.99,5,999.95,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,2,Smart Watch Pro,Wearables,249.5,7,1746.5,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,3,Minimalist Lamp,Home Decor,45.0,12,540.0,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,4,Leather Crossbody,Fashion,129.0,4,516.0,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,5,Ceramic Vase Set,Home Decor,68.0,8,544.0,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,6,Wireless Earbuds,Electronics,159.99,19,3039.81,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,7,Gaming Keyboard,Electronics,89.99,17,1529.83,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,8,Yoga Mat Premium,Sports,34.99,10,349.9,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,9,Coffee Maker Deluxe,Appliances,149.99,3,449.97,6,1,3,2024,11,77,0,0.0,spring
2024-03-17,10,Smart Speaker,Electronics,79.99,16,1279.84,6,1,3,2024,11,77,0,0.0,spring
2024-03-18,1,Nova Headphones,Electronics,199.99,5,999.95,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,2,Smart Watch Pro,Wearables,249.5,4,998.0,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,3,Minimalist Lamp,Home Decor,45.0,13,585.0,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,4,Leather Crossbody,Fashion,129.0,2,258.0,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,5,Ceramic Vase Set,Home Decor,68.0,7,476.0,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,6,Wireless Earbuds,Electronics,159.99,10,1599.9,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,7,Gaming Keyboard,Electronics,89.99,9,809.91,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,8,Yoga Mat Premium,Sports,34.99,8,279.92,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,0,0,3,2024,12,78,0,0.0,spring
2024-03-18,10,Smart Speaker,Electronics,79.99,7,559.93,0,0,3,2024,12,78,0,0.0,spring
2024-03-19,1,Nova Headphones,Electronics,199.99,4,799.96,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,2,Smart Watch Pro,Wearables,249.5,2,499.0,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,3,Minimalist Lamp,Home Decor,45.0,9,405.0,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,4,Leather Crossbody,Fashion,129.0,1,129.0,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,6,Wireless Earbuds,Electronics,159.99,11,1759.89,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,7,Gaming Keyboard,Electronics,89.99,12,1079.88,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,8,Yoga Mat Premium,Sports,34.99,14,489.86,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,1,0,3,2024,12,79,0,0.0,spring
2024-03-19,10,Smart Speaker,Electronics,79.99,12,959.88,1,0,3,2024,12,79,0,0.0,spring
2024-03-20,1,Nova Headphones,Electronics,199.99,4,799.96,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,2,Smart Watch Pro,Wearables,249.5,0,0.0,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,3,Minimalist Lamp,Home Decor,45.0,8,360.0,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,4,Leather Crossbody,Fashion,129.0,6,774.0,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,5,Ceramic Vase Set,Home Decor,68.0,10,680.0,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,6,Wireless Earbuds,Electronics,159.99,10,1599.9,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,7,Gaming Keyboard,Electronics,89.99,7,629.93,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,8,Yoga Mat Premium,Sports,34.99,10,349.9,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,9,Coffee Maker Deluxe,Appliances,149.99,5,749.95,2,0,3,2024,12,80,0,0.0,spring
2024-03-20,10,Smart Speaker,Electronics,79.99,13,1039.87,2,0,3,2024,12,80,0,0.0,spring
2024-03-21,1,Nova Headphones,Electronics,199.99,5,999.95,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,2,Smart Watch Pro,Wearables,249.5,6,1497.0,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,3,Minimalist Lamp,Home Decor,45.0,13,585.0,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,4,Leather Crossbody,Fashion,129.0,3,387.0,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,5,Ceramic Vase Set,Home Decor,68.0,10,680.0,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,6,Wireless Earbuds,Electronics,159.99,7,1119.93,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,7,Gaming Keyboard,Electronics,89.99,4,359.96,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,8,Yoga Mat Premium,Sports,34.99,5,174.95,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,9,Coffee Maker Deluxe,Appliances,149.99,5,749.95,3,0,3,2024,12,81,0,0.0,spring
2024-03-21,10,Smart Speaker,Electronics,79.99,12,959.88,3,0,3,2024,12,81,0,0.0,spring
2024-03-22,1,Nova Headphones,Electronics,199.99,4,799.96,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,2,Smart Watch Pro,Wearables,249.5,6,1497.0,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,3,Minimalist Lamp,Home Decor,45.0,11,495.0,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,4,Leather Crossbody,Fashion,129.0,0,0.0,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,5,Ceramic Vase Set,Home Decor,68.0,12,816.0,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,6,Wireless Earbuds,Electronics,159.99,11,1759.89,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,7,Gaming Keyboard,Electronics,89.99,7,629.93,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,8,Yoga Mat Premium,Sports,34.99,5,174.95,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,9,Coffee Maker Deluxe,Appliances,149.99,4,599.96,4,0,3,2024,12,82,0,0.0,spring
2024-03-22,10,Smart Speaker,Electronics,79.99,13,1039.87,4,0,3,2024,12,82,0,0.0,spring
2024-03-23,1,Nova Headphones,Electronics,199.99,8,1599.92,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,2,Smart Watch Pro,Wearables,249.5,10,2495.0,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,3,Minimalist Lamp,Home Decor,45.0,13,585.0,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,4,Leather Crossbody,Fashion,129.0,5,645.0,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,6,Wireless Earbuds,Electronics,159.99,9,1439.91,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,7,Gaming Keyboard,Electronics,89.99,12,1079.88,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,8,Yoga Mat Premium,Sports,34.99,8,279.92,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,9,Coffee Maker Deluxe,Appliances,149.99,5,749.95,5,1,3,2024,12,83,0,0.0,spring
2024-03-23,10,Smart Speaker,Electronics,79.99,13,1039.87,5,1,3,2024,12,83,0,0.0,spring
2024-03-24,1,Nova Headphones,Electronics,199.99,11,2199.89,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,2,Smart Watch Pro,Wearables,249.5,6,1497.0,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,3,Minimalist Lamp,Home Decor,45.0,15,675.0,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,4,Leather Crossbody,Fashion,129.0,4,516.0,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,5,Ceramic Vase Set,Home Decor,68.0,11,748.0,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,6,Wireless Earbuds,Electronics,159.99,18,2879.82,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,7,Gaming Keyboard,Electronics,89.99,9,809.91,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,8,Yoga Mat Premium,Sports,34.99,10,349.9,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,9,Coffee Maker Deluxe,Appliances,149.99,7,1049.93,6,1,3,2024,12,84,0,0.0,spring
2024-03-24,10,Smart Speaker,Electronics,79.99,8,639.92,6,1,3,2024,12,84,0,0.0,spring
2024-03-25,1,Nova Headphones,Electronics,199.99,4,799.96,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,2,Smart Watch Pro,Wearables,249.5,3,748.5,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,3,Minimalist Lamp,Home Decor,45.0,6,270.0,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,4,Leather Crossbody,Fashion,129.0,2,258.0,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,5,Ceramic Vase Set,Home Decor,68.0,10,680.0,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,6,Wireless Earbuds,Electronics,159.99,13,2079.87,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,7,Gaming Keyboard,Electronics,89.99,7,629.93,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,8,Yoga Mat Premium,Sports,34.99,9,314.91,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,9,Coffee Maker Deluxe,Appliances,149.99,3,449.97,0,0,3,2024,13,85,0,0.0,spring
2024-03-25,10,Smart Speaker,Electronics,79.99,11,879.89,0,0,3,2024,13,85,0,0.0,spring
2024-03-26,1,Nova Headphones,Electronics,199.99,8,1599.92,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,2,Smart Watch Pro,Wearables,249.5,4,998.0,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,3,Minimalist Lamp,Home Decor,45.0,14,630.0,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,4,Leather Crossbody,Fashion,129.0,5,645.0,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,5,Ceramic Vase Set,Home Decor,68.0,8,544.0,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,6,Wireless Earbuds,Electronics,159.99,10,1599.9,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,7,Gaming Keyboard,Electronics,89.99,12,1079.88,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,8,Yoga Mat Premium,Sports,34.99,6,209.94,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,9,Coffee Maker Deluxe,Appliances,149.99,6,899.94,1,0,3,2024,13,86,0,0.0,spring
2024-03-26,10,Smart Speaker,Electronics,79.99,8,639.92,1,0,3,2024,13,86,0,0.0,spring
2024-03-27,1,Nova Headphones,Electronics,199.99,4,799.96,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,2,Smart Watch Pro,Wearables,249.5,2,499.0,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,3,Minimalist Lamp,Home Decor,45.0,7,315.0,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,4,Leather Crossbody,Fashion,129.0,3,387.0,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,5,Ceramic Vase Set,Home Decor,68.0,10,680.0,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,6,Wireless Earbuds,Electronics,159.99,10,1599.9,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,7,Gaming Keyboard,Electronics,89.99,8,719.92,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,8,Yoga Mat Premium,Sports,34.99,13,454.87,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,9,Coffee Maker Deluxe,Appliances,149.99,5,749.95,2,0,3,2024,13,87,0,0.0,spring
2024-03-27,10,Smart Speaker,Electronics,79.99,6,479.94,2,0,3,2024,13,87,0,0.0,spring
2024-03-28,1,Nova Headphones,Electronics,199.99,6,1199.94,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,2,Smart Watch Pro,Wearables,249.5,6,1497.0,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,3,Minimalist Lamp,Home Decor,45.0,10,450.0,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,4,Leather Crossbody,Fashion,129.0,1,129.0,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,5,Ceramic Vase Set,Home Decor,68.0,7,476.0,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,6,Wireless Earbuds,Electronics,159.99,10,1599.9,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,7,Gaming Keyboard,Electronics,89.99,4,359.96,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,8,Yoga Mat Premium,Sports,34.99,12,419.88,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,9,Coffee Maker Deluxe,Appliances,149.99,7,1049.93,3,0,3,2024,13,88,0,0.0,spring
2024-03-28,10,Smart Speaker,Electronics,79.99,9,719.91,3,0,3,2024,13,88,0,0.0,spring
2024-03-29,1,Nova Headphones,Electronics,199.99,5,999.95,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,2,Smart Watch Pro,Wearables,249.5,4,998.0,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,3,Minimalist Lamp,Home Decor,45.0,10,450.0,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,4,Leather Crossbody,Fashion,129.0,5,645.0,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,5,Ceramic Vase Set,Home Decor,68.0,10,680.0,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,6,Wireless Earbuds,Electronics,159.99,10,1599.9,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,7,Gaming Keyboard,Electronics,89.99,8,719.92,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,8,Yoga Mat Premium,Sports,34.99,4,139.96,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,9,Coffee Maker Deluxe,Appliances,149.99,3,449.97,4,0,3,2024,13,89,0,0.0,spring
2024-03-29,10,Smart Speaker,Electronics,79.99,8,639.92,4,0,3,2024,13,89,0,0.0,spring
2024-03-30,1,Nova Headphones,Electronics,199.99,8,1599.92,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,2,Smart Watch Pro,Wearables,249.5,7,1746.5,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,3,Minimalist Lamp,Home Decor,45.0,12,540.0,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,4,Leather Crossbody,Fashion,129.0,4,516.0,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,5,Ceramic Vase Set,Home Decor,68.0,15,1020.0,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,6,Wireless Earbuds,Electronics,159.99,10,1599.9,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,7,Gaming Keyboard,Electronics,89.99,19,1709.81,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,8,Yoga Mat Premium,Sports,34.99,8,279.92,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,9,Coffee Maker Deluxe,Appliances,149.99,7,1049.93,5,1,3,2024,13,90,0,0.0,spring
2024-03-30,10,Smart Speaker,Electronics,79.99,9,719.91,5,1,3,2024,13,90,0,0.0,spring
2024-03-31,1,Nova Headphones,Electronics,199.99,9,1799.91,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,2,Smart Watch Pro,Wearables,249.5,6,1497.0,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,3,Minimalist Lamp,Home Decor,45.0,10,450.0,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,4,Leather Crossbody,Fashion,129.0,4,516.0,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,5,Ceramic Vase Set,Home Decor,68.0,9,612.0,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,6,Wireless Earbuds,Electronics,159.99,17,2719.83,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,7,Gaming Keyboard,Electronics,89.99,15,1349.85,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,8,Yoga Mat Premium,Sports,34.99,15,524.85,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,9,Coffee Maker Deluxe,Appliances,149.99,8,1199.92,6,1,3,2024,13,91,0,0.0,spring
2024-03-31,10,Smart Speaker,Electronics,79.99,13,1039.87,6,1,3,2024,13,91,0,0.0,spring
2024-04-01,1,Nova Headphones,Electronics,199.99,5,999.95,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,2,Smart Watch Pro,Wearables,249.5,6,1497.0,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,3,Minimalist Lamp,Home Decor,45.0,18,810.0,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,4,Leather Crossbody,Fashion,129.0,4,516.0,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,5,Ceramic Vase Set,Home Decor,68.0,10,680.0,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,6,Wireless Earbuds,Electronics,159.99,4,639.96,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,7,Gaming Keyboard,Electronics,89.99,14,1259.86,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,8,Yoga Mat Premium,Sports,34.99,11,384.89,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,9,Coffee Maker Deluxe,Appliances,149.99,3,449.97,0,0,4,2024,14,92,0,0.0,spring
2024-04-01,10,Smart Speaker,Electronics,79.99,8,639.92,0,0,4,2024,14,92,0,0.0,spring
2024-04-02,1,Nova Headphones,Electronics,199.99,1,199.99,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,2,Smart Watch Pro,Wearables,249.5,7,1746.5,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,3,Minimalist Lamp,Home Decor,45.0,10,450.0,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,4,Leather Crossbody,Fashion,129.0,6,774.0,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,5,Ceramic Vase Set,Home Decor,68.0,9,612.0,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,6,Wireless Earbuds,Electronics,159.99,6,959.94,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,7,Gaming Keyboard,Electronics,89.99,7,629.93,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,8,Yoga Mat Premium,Sports,34.99,14,489.86,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,9,Coffee Maker Deluxe,Appliances,149.99,1,149.99,1,0,4,2024,14,93,0,0.0,spring
2024-04-02,10,Smart Speaker,Electronics,79.99,11,879.89,1,0,4,2024,14,93,0,0.0,spring
2024-04-03,1,Nova Headphones,Electronics,199.99,5,999.95,2,0,4,2024,14,94,0,0.0,spring
2024-04-03,2,Smart Watch Pro,Wearables,249.5,8,1996.0,2,0,4,2024,14,94,0,0.0,spring
2024-04-03,3,Minimalist Lamp,Home Decor,45.0,14,630.0,2,0,4,2024,14,94,0,0.0,spring
2024-04-03,4,Leather Crossbody,Fashion,129.0,5,645.0,2,0,4,2024,14,94,0,0.0,spring
2024-04-03,5,Ceramic Vase Set,Home Decor,68.0,10,680.0,2,0,4,2024,14,94,0,0.0,spring
2024-04-03,6,Wireless Earbuds,Electronics,159.99,6,959.94,2,0,4,2024,14,94,0,0.0,spring
2024-04-03,7,Gaming Keyboard,Electronics,89.99,12,1079.88,2,0,4,2024,14,94,0,0.0,spring
2024-04-03,8,Yoga Mat Premium,Sports,34.99,18,629.82,2,0,4,2024,14,94,0,0.0,spring
